date,h_theoretical,h_actual,rho_t,sigma_s,sigma_f,cov_sf,var_f
2021-03-24,0.586967121262245,0.5194399303205709,0.7469773308058664,0.008816282523061287,0.011219645782790673,7.388768623503565e-05,0.00012588045149129252
2021-03-25,0.5550227059268802,0.4911705362184781,0.7449799461682385,0.008054557406454442,0.010811240115030417,6.487267055265995e-05,0.00011688291282484289
2021-03-26,0.5280758798756648,0.4673237875005884,0.7366797824371963,0.0074808401780602374,0.01043596938401809,5.75124573236927e-05,0.00010890945698416291
2021-03-29,0.4962147901902623,0.43912813291173663,0.7411977226101674,0.006734629803912383,0.010059539481619369,5.02141255031788e-05,0.00010119433458225888
2021-03-30,0.519334329416471,0.4595879021384699,0.7800205861606743,0.006647925434986296,0.009984933405763808,5.177705883942968e-05,9.969889511753803e-05
2021-03-31,0.7928240022421811,0.7016141612762665,0.7748025558435003,0.011126158169729904,0.010873252780246272,9.373369963925237e-05,0.00011822762602313328
2021-04-01,0.7219666900142648,0.6389085752338628,0.7707429453631203,0.009886979119966569,0.010554945973360822,8.0432059647675e-05,0.00011140688450056582
2021-04-02,0.6795282280888694,0.6013524142379375,0.7768578041847877,0.008847357879673487,0.01011457468745691,6.951887790692028e-05,0.00010230462110814406
2021-04-06,0.6931569299476152,0.6134132123430224,0.7889199826708841,0.00896668751719233,0.010205479675739832,7.219355261941021e-05,0.00010415181541193879
2021-04-07,0.8130511870361793,0.7195143248107781,0.7837130985528472,0.010717116674157402,0.010330400902400423,8.676653215620565e-05,0.00010671718280431548
2021-04-08,0.7651042432757292,0.677083401128964,0.7763190593487697,0.00975670719333067,0.009899719962653767,7.49836246397692e-05,9.80044553389655e-05
2021-04-09,0.699870227297465,0.6193541834490841,0.7748667168060115,0.008655056426773175,0.00958251243674356,6.426526490092965e-05,9.182454460034498e-05
2021-04-12,0.682296875592515,0.6038025447721371,0.7706050607380932,0.008213020989756863,0.009276014246963457,5.870785278553029e-05,8.604444030986903e-05
2021-04-13,0.6465187596264451,0.5721404952446417,0.7799749098526061,0.007423123078128226,0.008955424212335627,5.185056066996175e-05,8.019962282288717e-05
2021-04-14,0.6267405670915143,0.5546376699924905,0.799323333607867,0.008871012635590212,0.011313783987628974,8.02238631350152e-05,0.0001280017081187298
2021-04-15,0.7030668584021613,0.6221830605328862,0.7946715991740205,0.01067490166099915,0.012065767391241784,0.00010235440157546799,0.00014558274273955357
2021-04-16,0.6430264161109844,0.5690499257619331,0.7887807403453309,0.009418301629881371,0.011553141124969345,8.582799580803235e-05,0.00013347506985345793
2021-04-19,0.5904219171873748,0.5224972718472344,0.7832610446851273,0.008356443885697533,0.011085762193490695,7.25593839551646e-05,0.00012289412341062763
2021-04-20,0.5424216464404304,0.4800191561419739,0.7729901114504624,0.007464666933946077,0.010637690739440727,6.138068534020284e-05,0.00011316046426798299
2021-04-21,0.5014315499573269,0.44374473447551055,0.7686227908673116,0.0067212015127588185,0.010302639842183695,5.322414485258327e-05,0.00010614438771775087
2021-04-22,0.4731205268618811,0.418690731736178,0.7684217880153857,0.0062342658680218455,0.010125423551253251,4.850630450999064e-05,0.00010252420209227398
2021-04-23,0.46734840882968165,0.41358266268113425,0.7737173768944012,0.005994210660434536,0.009923699024369745,4.602437891904716e-05,9.847980232627705e-05
2021-04-26,0.4909859499244473,0.43450084064110384,0.7719260989886939,0.00626286421049488,0.009846449453894037,4.760234813152304e-05,9.69525668480902e-05
2021-04-27,0.5106821684142229,0.45193112249046274,0.8109900136619522,0.006008931606919132,0.009542497912393061,4.6502343623459076e-05,9.105926640802591e-05
2021-04-28,0.7395119745286849,0.6544353756891017,0.8066945640676058,0.009712334202929771,0.010594672535092834,8.300806429601899e-05,0.00011224708612585041
2021-04-29,0.6965134052255263,0.6163835444473684,0.8056811213391918,0.008781799829477481,0.010158211286254852,7.187270045271588e-05,0.00010318925653619543
2021-04-30,0.6670081680926842,0.5902727151262692,0.8028761535543916,0.008271127389650263,0.009955936466490201,6.611429713366154e-05,9.912067092478939e-05
2021-05-06,0.6178956576508423,0.5468103165051702,0.7904124818580371,0.007932176183890598,0.010146844352136605,6.361757936283806e-05,0.00010295845030648653
2021-05-07,0.6006538603531936,0.531552088808136,0.85090555067907,0.007282227479754525,0.010316237342064449,6.392443866520127e-05,0.00010642475289780496
2021-05-10,0.8280696079049138,0.7328049627477113,0.8491529664507703,0.012853141072403493,0.013180393007606837,0.00014385453762070412,0.00017372275983497122
2021-05-11,0.849129364098525,0.7514419151314381,0.8838738613472187,0.012289837868310644,0.012792710876896018,0.00013896295127252992,0.00016365345157985368
2021-05-12,1.531432366922155,1.3552498822319956,0.8576114623573063,0.0295757106229435,0.0165625782668915,0.00042010099369583413,0.0002743189988469066
2021-05-13,1.2808739411121028,1.1335167620461089,0.8548642413946154,0.025639723564740178,0.01711213112486995,0.0003750719523262693,0.00029282503163474287
2021-05-14,1.1781320948395009,1.0425947741942487,0.8517061944626159,0.023419452601279308,0.01693060815404622,0.00033770625451509976,0.0002866454924658564
2021-05-17,1.1087736576102312,0.9812156262037445,0.854652792350944,0.023145875546524905,0.017841050814537684,0.00035292608594810496,0.0003183030941669157
2021-05-18,1.1132922036950759,0.9852143395531646,0.8489482567858861,0.025746140894877326,0.019632888256223214,0.00042911881532844216,0.0003854503012813474
2021-05-19,0.9937165827790644,0.8793952059991721,0.8460061950593177,0.023181224638863292,0.019735465819332422,0.00038704129165965636,0.00038948861110603834
2021-05-20,0.9131541065406676,0.808100979239529,0.8540877760701872,0.020162454147445354,0.018858268828408103,0.00032474892439792607,0.0003556343032045087
2021-05-21,0.9732801516543904,0.8613098687206996,0.8515114872858626,0.02381962080272743,0.020839509263431522,0.0004226811130916752,0.00043428514634064817
2021-05-24,0.8907742098101215,0.7882957608939128,0.8475249391038403,0.021398468864382125,0.020359520764601746,0.0003692348941049752,0.0004145100857642497
2021-05-25,0.8112465621286575,0.7179173116182811,0.8514238128816035,0.018624667719590513,0.01954706046686679,0.0003099672299434327,0.00038208757289534654
2021-05-26,0.8959230708990081,0.7928522751318656,0.8480680235719901,0.02090537714732578,0.019788732375838242,0.0003508380354532084,0.0003915939290425486
2021-05-27,0.8280302011381391,0.732770089502778,0.8605915393277033,0.01820427972225334,0.01892014214818776,0.0002964114440906631,0.00035797177890763094
2021-05-28,0.9582657344134574,0.848022773817219,0.8608575995501822,0.023192834282397636,0.020835272440718932,0.00041599137500473104,0.0004341085776789819
2021-05-31,0.9298940473623393,0.8229150861613622,0.859485497351408,0.022728142430103102,0.021007241476403444,0.0004103661434931579,0.00044130419444792516
2021-06-01,0.8711802163893552,0.7709559437073941,0.852685550232305,0.021244838393176993,0.020793822419386,0.00037668355976683927,0.00043238305080895996
2021-06-02,0.8504203254203102,0.7525843587790356,0.8447242449876345,0.0199936211375233,0.019859704683817318,0.0003354124692629555,0.00039440787012843544
2021-06-03,0.7593795005398492,0.6720172571149108,0.8389859418416495,0.017387912259612587,0.019210702861244145,0.00028024984335042806,0.000369051104423014
2021-06-04,0.6809217376363232,0.6025856085277197,0.8327764507739359,0.015523354419206215,0.01898527140902784,0.0002454317923252206,0.00036044053047445
2021-06-07,0.6111320145678532,0.5408247916529675,0.8277154704072538,0.014349384483266893,0.019434765720824615,0.00023083074571694431,0.00037771011862333957
2021-06-08,0.5539039286147323,0.49018046780064806,0.822742236336484,0.01255647931034418,0.01865079002804999,0.00019267657202290829,0.00034785196867040895
2021-06-09,0.5000435830271198,0.44251644515674327,0.815081885331207,0.011707092220696986,0.019082814224364284,0.00018209277028568538,0.0003641537987215998
2021-06-10,0.4609953010572512,0.4079604434134967,0.8134012453789731,0.010350013450040578,0.018262038269467318,0.00015374287414227954,0.00033350204175548883
2021-06-11,0.4413746982860179,0.3905970781292194,0.8112881549665178,0.009622739817126112,0.017687499673803567,0.00013808303479372126,0.00031284764471080134
2021-06-15,0.41903354401281795,0.37082614514408674,0.8120293044610548,0.00885966851338403,0.01716881754091427,0.00012351780363208418,0.0002947682957532055
2021-06-16,0.4053657761556691,0.3587307753589992,0.8193914062376365,0.008637633271826851,0.017459792832755696,0.00012357347293409868,0.00030484436576274715
2021-06-17,0.42461687053417385,0.3757671420656406,0.8215341519039804,0.009219871480675434,0.017838290993976852,0.00013511505230573905,0.00031820462558579567
2021-06-18,0.4135645817346006,0.3659863555173457,0.8179559213483201,0.009105850408661952,0.01800972469508241,0.00013413974801303983,0.00032435018359266114
2021-06-21,0.3843544986018324,0.3401367244264004,0.8124470929549313,0.008300248530383159,0.01754503411263336,0.0001183151619274801,0.00030782822201346816
2021-06-22,0.36491320373649705,0.3229320387048647,0.8247152941726607,0.0074176513227811125,0.016764124811321016,0.00010255370358733124,0.0002810358806895489
2021-06-23,0.448863372793936,0.39722422371144783,0.8080951564009329,0.009659257381203028,0.01738969935460409,0.0001357370217042594,0.000302401643643518
2021-06-24,0.4726348737391751,0.41826095021165943,0.8034656926269949,0.009768334903065955,0.016605888403054162,0.00013033167994122317,0.00027575552965468874
2021-06-25,0.43593105432626844,0.3857796940940429,0.7986039902903505,0.008651617042911517,0.01584933173345802,0.0001095064547051777,0.00025120131639719945
2021-06-28,0.41368613408210575,0.3660939239664653,0.8085857603960744,0.007742674344134058,0.015133734747822723,9.474650526243303e-05,0.0002290299274174569
2021-06-29,0.4602015817415842,0.4072580369394551,0.7961225225877966,0.008849039377637914,0.015308334067742855,0.00010784598197938647,0.0002343450919296165
2021-06-30,0.4281430541439898,0.3788876585345043,0.7908328413601944,0.007953138146118956,0.01469042362581487,9.239693012578253e-05,0.0002158085463058997
2021-07-01,0.4060254590038188,0.35931456549010515,0.7993608481347124,0.007127709775276531,0.014032647472900315,7.995258247477441e-05,0.0001969151950986956
2021-07-02,0.4340995827897367,0.38415892282277586,0.7936360153244768,0.007707504768930934,0.014091129352390085,8.6194781220196e-05,0.00019855992642578942
2021-07-05,0.4059121506512736,0.3592142926117466,0.7854642482746859,0.006955640009989896,0.013459578736310734,7.353515065129799e-05,0.00018116025975894806
2021-07-06,0.39929306807879283,0.353356697414861,0.7880651719970436,0.006517690561256604,0.012863646639031135,6.607238350954078e-05,0.000165473404853857
2021-07-07,0.46015898603119343,0.4072203416205252,0.7993595719000449,0.007270842235614201,0.012630454936762544,7.340842306430345e-05,0.0001595283919095893
2021-07-08,0.5168746481782722,0.45741119307811706,0.8155568328214816,0.008080166486042978,0.012749387131393276,8.401635739436285e-05,0.00016254687222613646
2021-07-09,0.5509751353930509,0.4875886153920805,0.806547881822255,0.009260353082748425,0.013555817103232446,0.00010124728858771304,0.0001837601773362893
2021-07-12,0.5142015450082481,0.45504561505154706,0.8019385121850677,0.008312578041393095,0.012964131538792077,8.642118857817206e-05,0.00016806870655510344
2021-07-13,0.47803359817433094,0.4230385824551602,0.7938503888368356,0.007525908126569967,0.01249796063591557,7.466837958910205e-05,0.0001561990200568951
2021-07-14,0.4979672706558837,0.4406790005804281,0.787538674298715,0.007592826992541656,0.012008108275890968,7.180422345723978e-05,0.00014419466436552114
2021-07-15,0.4774769233402659,0.42254594985864247,0.8055108514188747,0.006857486541671437,0.011568684375640088,6.390286533021582e-05,0.00013383445818317908
2021-07-16,0.5352365695302199,0.47366068100019465,0.8015224329808646,0.0080003670556288,0.011980634418899691,7.682550272715549e-05,0.00014353560107932396
2021-07-19,0.506314756051837,0.44806615579808584,0.7954858133069492,0.007331744601323473,0.01151911680912085,6.71829313403634e-05,0.0001326900520621705
2021-07-20,0.4638104803186542,0.41045175249438426,0.7732529105425491,0.006610926179911971,0.011021566193344315,5.634134161999484e-05,0.00012147492135427029
2021-07-21,0.4429092626976603,0.39195509973244275,0.7485947326251364,0.0062592187520395075,0.0105791831030722,4.9570012763262474e-05,0.00011191911512832836
2021-07-22,0.41990575725385565,0.37159801526889885,0.7393281724065645,0.0058138145403278324,0.010236384723376686,4.3999225234496015e-05,0.00010478357220497958
2021-07-23,0.3955032460781333,0.3500028726355162,0.7302857971030119,0.005384029460307187,0.009941461378726013,3.908863561184734e-05,9.883265434470092e-05
2021-07-26,0.37997428509711595,0.3362604292894832,0.725283448557259,0.005019034628921106,0.00958018183562557,3.4873995810583186e-05,9.177988400365014e-05
2021-07-27,0.3726022291777979,0.3297364859980513,0.7196496762741629,0.00476989282310256,0.009212644362281098,3.1623800492548446e-05,8.48728161458697e-05
2021-07-28,0.3921033178356703,0.3469940865802392,0.7172626542865885,0.00484827717100156,0.008868805731062596,3.084116685561562e-05,7.865571509532875e-05
2021-07-29,0.37969200056875396,0.33601061997234866,0.7115392107252657,0.0048447097371663635,0.009078940134142097,3.129693098800902e-05,8.242715395933613e-05
2021-07-30,0.40919162542766174,0.3621164826793467,0.7739173826155572,0.004611556950836324,0.00872198711653438,3.112845877026003e-05,7.60730592609917e-05
2021-08-02,0.42482356216810746,0.37595005501602435,0.7727855811438803,0.006257648219310365,0.011383126423294148,5.504675401455892e-05,0.00012957556716869744
2021-08-03,0.5165784295770606,0.4571490527230625,0.8674367505328289,0.0066174514436541775,0.011112002066737205,6.378534291617548e-05,0.00012347658993117191
2021-08-04,0.657954592245589,0.5822607011022912,0.8696194076594577,0.012843101250730201,0.016974742989561243,0.0001895842860349605,0.0002881418995616585
2021-08-05,0.6745024716346233,0.596904842154534,0.8737772116027147,0.013364707738694082,0.01731317163820145,0.00020217935862361835,0.00029974591217382305
2021-08-06,0.6713532380977274,0.5941179098209978,0.8686909421905066,0.014458928327103134,0.018708988590158324,0.00023499125908687965,0.00035002625406667436
2021-08-09,0.6042270625445059,0.5347142146411556,0.8640259880558673,0.012818379138325139,0.018329885215047463,0.00020301104350515638,0.00033598469199681554
2021-08-10,0.550850240745493,0.4874780891553036,0.8599325207157955,0.011240443325028226,0.01754746035759747,0.00016961415123980617,0.00030791336500145467
2021-08-11,0.5127987998704746,0.45380424767298644,0.8578164565866025,0.010023122546941833,0.01676680887186681,0.00014416101374613226,0.00028112587974571157
2021-08-12,0.4829593315756419,0.427397638562515,0.8537116954550964,0.00932086617959914,0.0164761957147304,0.00013110656713129405,0.0002714650252301004
2021-08-13,0.46275831456513017,0.4095206323585223,0.8518537975044325,0.008587935144046707,0.015808824898268427,0.00011565206961066036,0.0002499189446641117
2021-08-16,0.4378384177746775,0.3874676263492722,0.8467295525904283,0.008111202708803287,0.015686140735438423,0.00010773233677707062,0.0002460550111719807
2021-08-17,0.412215463218758,0.36479244532633454,0.8423391571931258,0.007330539890920086,0.014979546728481938,9.249571702512404e-05,0.00022438682019077392
2021-08-18,0.38334760180678157,0.3392456653157359,0.8290391600346072,0.006688311157750183,0.014464344730832778,8.020293813311555e-05,0.00020921726849236995
2021-08-19,0.37636037285368257,0.333062276861666,0.8416642645988825,0.006197697285961296,0.013860067915341008,7.229938562380498e-05,0.00019210148261786524
2021-08-20,0.405442467112925,0.3587986434627655,0.8409832721394969,0.007181038031261436,0.014895166024151033,8.995388660483912e-05,0.0002218659708870233
2021-08-23,0.4164502884278964,0.3685400782547756,0.8365231711722271,0.007284522383224624,0.01463241095952604,8.916510951047979e-05,0.0002141074504884578
2021-08-24,0.38864575285938957,0.3439342945658315,0.8268019684136331,0.006685567755921318,0.014222825130314337,7.861866536051221e-05,0.00020228875468750104
2021-08-25,0.3848920684708115,0.3406124499741695,0.8254023999663456,0.00633593451498372,0.013587433940831553,7.105814288010817e-05,0.00018461836109646127
2021-08-26,0.3665945710240285,0.3244199743575474,0.8208800958977912,0.0062477120263082705,0.013989902886372968,7.174892997856751e-05,0.0001957173827701467
2021-08-27,0.3591449571604312,0.3178273957171958,0.8294226126767974,0.005810585838945575,0.013419181284976761,6.467282214041763e-05,0.00018007442635907056
2021-08-30,0.3650736007099293,0.32307398292914097,0.823920294305505,0.00630200406284156,0.014222745857475759,7.384946083010448e-05,0.00020228649972634386
2021-08-31,0.3489907473847114,0.3088413693670013,0.8314870557437416,0.005891789320644876,0.014037468305384765,6.876880699959306e-05,0.00019705051642468182
2021-09-01,0.4098196045854232,0.3626722164472772,0.8293123831947778,0.0071176399772262516,0.014403281117327691,8.501892400556894e-05,0.00020745450694476843
2021-09-02,0.4110361315143378,0.3637487889507415,0.8238519714064514,0.006985053271119776,0.014000350496171342,8.056711569183562e-05,0.00019600981401564515
2021-09-03,0.38522417139007475,0.34090634636289807,0.8189624915205462,0.006408499470213828,0.01362406900401899,7.150348327712167e-05,0.00018561525622627103
2021-09-06,0.37848313794626914,0.33494083004094616,0.8455399643967498,0.005975808480029847,0.013350092468752317,6.745514549882165e-05,0.00017822496892423733
2021-09-07,0.46968759138603905,0.4156527357398576,0.8412659223735349,0.008321345037261025,0.014904511289092393,0.00010433849483850322,0.00022214445676668258
2021-09-08,0.4400173823855431,0.3893959136155249,0.8355501895093448,0.007530672806527985,0.014300014823309993,8.997934106801854e-05,0.0002044904239468855
2021-09-09,0.41433796617744656,0.3666707665287138,0.8314854271503049,0.006805880504352602,0.013657909533378377,7.728997972965214e-05,0.00018653849282194797
2021-09-10,0.4056652542446362,0.35899580021649224,0.8364345240312304,0.006371450877649016,0.013137189903429313,7.001204562474483e-05,0.0001725857585587651
2021-09-13,0.4408317644818948,0.3901166057361901,0.8287605408156662,0.007032186571840116,0.01322046008468666,7.704882480031741e-05,0.0001747805648507932
2021-09-14,0.41334062063016047,0.3657881598496996,0.8240652424052338,0.006363009337747075,0.01268574771176192,6.651816000086694e-05,0.00016092819500647276
2021-09-15,0.3990803892283986,0.3531684860428307,0.829344985563145,0.005898386042142276,0.012257672937586284,5.996204631753616e-05,0.00015025054584483514
2021-09-16,0.4841365218799285,0.4284393998937421,0.8211897561272951,0.007312230511793268,0.012402965939048329,7.447644666459843e-05,0.000153833564085193
2021-09-17,0.46053157739361134,0.4075500684899216,0.8183499198514289,0.006673610714598887,0.011858793319494531,6.476500658673944e-05,0.0001406309789944881
2021-09-22,0.4467673534124467,0.39536933930305024,0.811838665465533,0.006319004650623747,0.0114825138037715,5.890543707849966e-05,0.00013184812325380305
2021-09-23,0.42321100304316683,0.3745230115426256,0.8095967017747286,0.005866215568763599,0.01122198794979382,5.329623697876261e-05,0.00012593301354531767
2021-09-24,0.41334464198638415,0.3657917185720214,0.8111081574220934,0.005687811689899961,0.011161219938374259,5.149151202952857e-05,0.0001245728305127631
2021-09-27,0.4003820140912332,0.35432036645241877,0.80654594161928,0.00591591998734572,0.011917271727522761,5.6862800333894866e-05,0.00014202136542761334
2021-09-28,0.3822933888260939,0.3383127334744194,0.8058465266266146,0.005676606382170005,0.011965871421802455,5.473756215538873e-05,0.0001431820788831087
2021-09-29,0.37241761467814893,0.3295731103346451,0.7947132224906458,0.005546804040281803,0.011836493064878452,5.217666421274308e-05,0.0001401025680749157
2021-09-30,0.34959461038348666,0.3093757614013157,0.7873217844425598,0.005190139074965776,0.011688708683250715,4.776368201312812e-05,0.00013662591068190069
2021-10-08,0.335925370940351,0.2972790893277443,0.7750576805866101,0.004863961205148513,0.011222285710581405,4.230633928636549e-05,0.00012593969656991957
2021-10-11,0.35976628192045274,0.31837724063756884,0.7845319622687132,0.004931769918143551,0.010754568523446197,4.161083587818388e-05,0.00011566074412549972
2021-10-12,0.46391529142066096,0.4105445056820009,0.7793873365897999,0.006489525704766685,0.010902538132080837,5.514344778887416e-05,0.00011886533772147673
2021-10-13,0.4713490579264289,0.417123060111884,0.8286284410169911,0.005950188680676239,0.010460391269086362,5.1574912815057886e-05,0.0001094197855023782
2021-10-14,0.5650282974580858,0.5000250419983061,0.8228406755314378,0.008545701446449129,0.012444953257598227,8.750980941634881e-05,0.00015487686158380473
2021-10-15,0.522776543232633,0.46263410905542746,0.8129652383293855,0.007650359110893728,0.011897006662606645,7.399314762279652e-05,0.0001415387675301069
2021-10-18,0.4863158909583958,0.4303680450959255,0.814176645043055,0.006875510806905106,0.011510790467264753,6.443602744418113e-05,0.0001324982971812731
2021-10-19,0.48924857355785195,0.43296333943172743,0.8080210263093541,0.006864229348866856,0.01133665368293269,6.287808808262228e-05,0.0001285197167267513
2021-10-20,0.4582601048779821,0.4055399158212231,0.8035004389683063,0.006306640199440509,0.011057886372227134,5.603460257307253e-05,0.00012227685102108657
2021-10-21,0.45263953620808456,0.40056596124609256,0.8294011410352384,0.005889818287699813,0.01079230075488308,5.272062670788762e-05,0.0001164737555838499
2021-10-22,0.49698233851727863,0.4398073792188307,0.8329226603148095,0.007336144222784237,0.012295086341950812,7.512839676224646e-05,0.0001511691481560254
2021-10-25,0.44286598327225946,0.39191679935598184,0.8089058241919982,0.00865951365712852,0.015816818849270553,0.00011079256181976494,0.00025017175851064024
